caseid,dAge,dAncstry1,dAncstry2,cat_Avail,cat_Citizen,cat_Class,dDepart,cat_Disabl1,cat_Disabl2,cat_English,cat_Feb55,cat_Fertil,dHispanic,dHour89,dHours,cat_Immigr,dIncome1,dIncome2,dIncome3,dIncome4,dIncome5,dIncome6,dIncome7,dIncome8,dIndustry,cat_Korean,cat_Lang1,cat_Looking,cat_Marital,cat_May75880,cat_Means,cat_Military,cat_Mobility,cat_Mobillim,dOccup,cat_Othrserv,cat_Perscare,dPOB,dPoverty,dPwgt1,cat_Ragechld,dRearning,cat_Relat1,cat_Relat2,cat_Remplpar,cat_Riders,cat_Rlabor,cat_Rownchld,dRpincome,cat_RPOB,cat_Rrelchld,cat_Rspouse,cat_Rvetserv,cat_School,cat_Sept80,cat_Sex,cat_Subfam1,cat_Subfam2,cat_Tmpabsnt,dTravtime,cat_Vietnam,dWeek89,cat_Work89,cat_Worklwk,cat_WWII,cat_Yearsch,cat_Yearwrk,dYrsserv
14874,6,9,1,0,4,0,0,2,2,3,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4,1,2,0,0,2,3,2,1,4,0,5,0,0,0,6,0,0,52,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,1,7,0
14875,2,1,1,0,0,1,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0,2,2,4,0,0,4,1,2,2,0,2,0,2,1,0,2,2,0,0,0,6,0,2,23,0,6,0,2,0,0,0,0,3,0,0,1,1,2,0,11,2,0
14876,7,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,4,1,1,0,0,2,0,2,1,4,0,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,9,6,0
14877,4,1,1,0,0,1,3,2,2,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,7,0,2,0,3,0,1,4,2,2,5,0,2,0,2,2,0,3,9,0,0,2,1,0,3,10,0,5,0,1,0,0,0,0,0,4,0,2,1,1,0,14,1,0
14878,5,1,1,0,0,6,0,2,2,0,0,4,0,5,5,0,0,1,0,0,0,0,0,0,9,0,2,0,0,0,11,4,1,2,3,0,2,0,2,2,2,3,1,0,0,0,1,0,3,10,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,10,1,0
14879,3,1,2,0,0,1,4,2,2,1,0,3,0,4,4,0,1,0,0,0,0,0,0,0,5,0,1,0,2,0,1,4,2,2,6,0,2,0,1,0,4,2,0,0,0,2,1,0,2,22,0,4,0,1,0,1,0,0,0,2,0,1,1,1,0,10,1,0
14880,4,1,2,0,0,0,0,2,2,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,1,3,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,14,6,0
14881,4,1,1,0,0,3,0,2,2,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,9,0,2,2,0,0,0,4,2,2,2,0,2,0,2,1,3,2,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,1,1,2,0,10,2,0
14882,6,3,1,0,1,6,0,2,2,1,0,3,2,0,0,10,0,0,0,0,0,0,0,0,8,0,1,2,0,0,0,4,1,2,5,0,2,1,2,1,2,0,1,0,0,0,6,0,0,31,0,1,0,1,0,1,0,0,0,0,0,0,2,2,0,11,1,0
14883,7,11,1,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,2,22,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,5,0
14884,2,3,1,0,0,1,5,2,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,7,0,2,0,4,0,1,4,1,2,2,0,2,0,2,0,4,2,2,0,0,1,1,0,2,21,0,6,0,3,0,1,0,0,0,2,0,1,1,1,0,8,1,0
14885,3,1,1,0,0,3,2,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,9,0,2,0,4,0,1,4,2,2,1,0,2,0,2,1,0,3,0,0,0,1,1,0,3,10,0,6,0,1,0,0,0,0,0,4,0,1,1,1,0,15,1,0
14886,2,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,112,0,0,1,0,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0
14887,7,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,2,2,1,0,0,2,1,2,5,0,1,0,2,1,0,0,0,0,0,0,6,0,2,10,0,3,10,1,0,0,0,0,3,0,0,0,2,2,1,10,4,1
14888,6,1,2,0,0,4,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,2,0,0,0,4,1,2,2,0,2,0,2,1,4,0,1,0,0,0,6,0,0,24,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,11,4,0
14889,1,3,1,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,111,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0
14890,6,11,1,0,0,1,1,1,2,0,0,0,0,2,5,0,3,1,1,1,0,0,0,0,1,1,2,0,0,0,1,2,1,2,4,0,2,0,2,1,0,5,0,0,0,1,1,0,5,10,0,1,8,1,0,0,0,0,0,1,0,1,1,1,0,8,1,1
14891,4,1,12,0,0,1,1,2,2,0,0,0,0,3,2,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,1,4,1,2,5,0,2,0,2,0,0,3,0,0,0,3,1,0,3,10,0,1,0,1,0,0,0,0,0,6,0,2,1,1,0,8,1,0
14892,3,0,1,0,0,1,1,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,3,0,2,0,4,0,1,4,2,2,6,0,2,0,2,2,0,3,9,0,0,2,1,0,3,10,0,6,0,1,0,0,0,0,0,6,0,2,1,1,0,9,1,0
14893,2,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,2,0,0,2,0,2,1,4,0,2,0,211,0,0,1,0,23,1,6,0,2,0,1,0,0,0,0,0,0,0,2,0,5,0,0
14894,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,24,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0
14895,5,3,1,0,4,1,3,2,2,3,0,0,0,1,3,7,2,0,0,0,0,0,0,0,5,0,1,0,0,0,1,4,1,2,6,0,2,4,2,1,0,3,0,0,0,1,1,0,3,52,0,1,0,1,0,0,0,0,0,5,0,1,1,1,0,6,1,0
14896,7,0,1,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,2,2,0,0,0,2,1,2,5,0,2,0,1,1,0,0,0,0,0,0,6,0,2,10,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,11,4,1
14897,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0
14898,3,11,1,0,0,2,5,2,2,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,9,0,2,0,4,0,10,3,2,2,1,0,2,0,0,1,0,2,13,0,0,0,1,0,2,10,0,6,0,2,0,0,0,0,0,2,0,1,1,0,0,11,1,0
14899,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,4,2,2,4,0,2,0,121,0,0,1,0,40,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
14900,3,11,2,0,0,1,0,1,1,0,0,1,0,3,0,0,1,0,0,1,0,0,0,0,8,0,2,2,4,0,0,4,2,1,2,0,1,0,2,2,4,2,2,0,0,0,6,0,2,10,0,6,0,1,0,1,0,0,3,0,0,1,1,2,0,11,2,0
14901,5,1,1,0,0,6,4,2,2,0,1,0,0,3,3,0,0,1,0,0,0,0,0,0,4,0,2,0,0,0,1,2,1,2,5,0,2,0,2,1,0,2,0,0,0,1,1,0,2,10,0,1,7,1,0,0,0,0,0,2,0,2,1,1,0,11,1,1
14902,3,0,1,0,0,1,1,2,2,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,7,0,2,0,4,0,1,4,1,2,3,0,2,0,2,0,0,2,2,0,0,1,1,0,2,21,0,6,0,2,0,0,0,0,0,1,0,1,1,1,0,11,1,0
14903,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,121,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
14904,7,1,2,0,0,1,5,1,2,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,7,0,2,0,0,0,1,2,1,2,2,0,2,0,2,1,0,2,0,0,0,1,1,0,2,21,0,1,10,1,0,0,0,0,0,1,0,1,1,1,1,10,1,1
14905,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,111,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14906,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,111,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0
14907,4,11,1,0,0,1,3,2,2,0,0,2,0,3,3,0,2,0,0,0,0,0,0,0,6,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,2,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,3,0,1,1,1,0,10,1,0
14908,7,2,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4,0,2,2,0,0,0,2,1,2,5,0,2,0,2,2,0,0,0,0,0,0,6,0,3,10,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,10,4,1
14909,3,1,2,0,0,1,3,2,2,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,0,3,0,0,0,1,1,0,3,23,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,10,1,0
14910,5,1,1,0,0,1,1,2,2,0,0,0,0,5,5,0,2,0,0,0,0,0,0,0,8,0,2,0,0,0,1,3,1,2,6,0,2,0,2,2,0,3,0,0,0,1,1,0,3,10,0,1,0,1,0,0,0,0,0,2,0,2,1,1,0,10,1,0
14911,6,1,1,0,0,7,3,2,2,0,0,0,0,5,5,0,3,1,0,0,0,0,0,0,4,1,2,0,0,0,1,2,1,2,1,0,2,0,2,1,0,4,0,0,0,1,1,0,4,23,0,1,8,1,0,0,0,0,0,3,0,2,1,1,0,10,1,1
14912,3,11,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,4,1,2,0,0,1,0,1,1,0,0,7,9,0,0,6,0,0,10,0,6,0,1,0,0,0,0,3,0,0,0,2,2,0,9,7,0
14913,3,1,2,0,0,1,3,2,2,0,0,1,0,3,4,0,3,0,0,1,0,0,0,0,8,0,2,0,4,0,1,4,2,2,1,0,2,0,2,2,4,4,0,0,0,1,1,0,4,10,0,6,0,1,0,1,0,0,0,5,0,2,1,1,0,14,1,0
14914,4,11,1,0,0,2,4,2,2,0,0,3,0,2,1,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,2,2,1,0,0,1,1,0,2,24,0,1,0,1,0,1,0,0,0,5,0,1,1,1,0,11,1,0
14915,7,0,1,0,0,4,2,2,2,0,0,0,0,1,1,0,3,0,0,0,0,0,1,0,9,0,2,0,0,0,1,2,1,2,1,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,1,10,1,0,0,0,0,0,5,0,1,1,1,1,14,1,1
14916,5,11,1,0,0,5,4,1,2,0,0,3,0,3,3,0,2,0,0,0,0,0,0,0,10,0,2,0,4,0,2,4,2,2,3,0,2,0,2,1,2,3,0,0,0,0,1,0,3,23,0,6,0,1,0,1,0,0,0,6,0,2,1,1,0,8,1,0
14917,3,1,2,0,0,5,0,2,2,0,0,0,0,5,5,0,1,0,0,1,0,0,0,0,11,0,2,0,4,0,11,1,2,2,7,0,2,0,0,1,0,2,13,0,0,0,4,0,2,22,0,6,1,1,1,0,0,0,0,0,0,1,1,1,0,10,1,1
14918,7,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,0,0,0,2,1,2,0,0,2,0,2,2,0,0,5,0,0,0,6,0,3,10,0,1,10,1,0,0,1,1,3,0,0,0,2,2,1,10,5,1
14919,4,11,1,0,0,1,2,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,1,2,2,2,5,0,2,0,2,1,0,3,0,0,0,1,1,0,3,10,0,1,4,1,0,0,0,0,0,4,1,2,1,1,0,11,1,1
14920,5,1,2,4,0,1,0,2,2,0,0,0,0,4,0,0,1,1,0,0,0,0,0,1,6,0,2,1,0,0,0,4,1,2,6,0,2,0,2,2,0,2,0,0,0,0,3,0,2,10,0,1,0,1,0,0,0,0,3,0,0,1,1,2,0,10,2,0
14921,6,1,2,0,0,1,4,2,2,0,0,3,0,3,3,0,2,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,1,2,2,0,2,0,2,1,4,3,1,0,0,1,1,0,3,22,0,1,0,1,0,1,0,0,0,3,0,2,1,1,0,10,1,0
14922,5,11,1,0,0,1,3,2,2,0,0,4,0,2,3,0,1,0,0,0,0,0,0,1,4,0,2,0,3,0,10,4,2,2,5,0,1,0,2,1,4,2,0,0,0,0,1,0,2,10,0,5,0,1,0,1,0,0,0,3,0,1,1,1,0,7,1,0
14923,3,11,1,0,0,1,2,2,2,0,0,0,0,3,5,0,3,0,0,0,1,0,0,0,3,0,2,0,0,0,1,4,2,2,1,0,2,0,2,2,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,1,0,2,1,1,0,14,1,0
14924,3,1,1,0,0,1,3,2,2,0,0,1,0,4,3,0,2,0,0,0,0,0,0,0,8,0,2,0,0,0,2,4,2,2,1,0,2,0,2,1,4,3,1,0,0,0,1,0,3,10,0,1,0,1,0,1,0,0,0,5,0,2,1,1,0,10,1,0
14925,7,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,1,0,0,0,0,0,0,6,0,2,21,0,1,0,1,0,0,0,0,3,0,0,0,2,2,0,9,6,0
14926,7,1,1,0,0,0,0,2,2,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,4,1,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,7,5,0
14927,2,1,1,0,0,1,5,2,2,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,7,0,1,0,4,0,1,4,2,2,2,0,2,0,2,1,4,2,2,0,221,1,1,1,2,10,1,6,0,2,0,1,0,0,0,5,0,1,1,0,0,5,1,0
14928,1,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,3,0,0,6,0,111,0,0,0,0,10,1,0,0,3,0,0,3,1,0,0,0,0,0,0,0,3,0,0
14929,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
14930,5,1,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,4,2,2,5,0,2,0,0,1,0,0,12,0,0,0,6,0,0,23,0,4,0,1,0,0,0,0,0,0,0,0,2,2,0,11,4,0
14931,2,3,1,4,4,0,0,2,2,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,4,2,2,0,0,2,4,2,2,0,0,2,0,113,0,3,1,0,52,1,6,0,2,0,0,0,0,3,0,0,0,2,2,0,7,7,0
14932,6,1,2,0,0,1,3,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,1,2,2,0,2,0,2,1,0,3,0,0,0,1,1,0,3,10,0,1,0,1,0,0,0,0,0,4,0,1,1,1,0,5,1,0
14933,6,1,2,0,0,1,4,2,2,0,0,2,0,5,3,0,1,0,0,1,0,0,0,0,8,0,2,0,0,0,1,4,2,2,2,0,2,0,2,0,4,2,1,0,0,1,1,0,4,22,0,1,0,1,0,1,0,0,0,3,0,1,1,1,0,11,1,0
14934,4,11,1,0,0,3,4,2,2,0,0,3,0,2,1,0,1,0,0,0,0,0,0,0,9,0,2,0,4,0,1,4,2,2,1,0,2,0,2,1,3,2,0,0,0,1,1,0,2,10,0,6,0,1,0,1,0,0,0,4,0,2,1,1,0,14,1,0
14935,3,11,1,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,9,0,2,2,4,0,0,4,2,2,1,0,2,0,1,1,1,0,0,0,0,0,6,0,2,10,0,6,0,1,0,1,0,0,3,0,0,0,2,2,0,10,3,0
14936,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,111,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14937,1,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0
14938,6,1,1,0,0,1,3,1,2,0,0,0,0,3,3,0,3,0,0,1,0,0,0,0,4,0,2,0,0,0,1,3,1,2,1,0,2,0,2,1,0,4,0,0,0,2,1,0,4,10,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,14,1,0
14939,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,111,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
14940,3,1,3,0,0,1,4,2,2,0,0,0,0,5,5,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,1,4,2,2,4,0,2,0,2,1,0,2,0,0,0,3,1,0,2,22,0,1,0,1,0,0,0,0,0,2,0,1,1,1,0,11,1,0
14941,5,1,2,0,0,4,3,2,2,0,0,3,0,3,3,0,2,0,0,1,0,0,0,0,10,0,2,0,2,0,1,4,2,2,1,0,2,0,2,1,4,3,0,0,0,1,1,0,3,10,0,4,0,1,0,1,0,0,0,3,0,2,1,1,0,13,1,0
14942,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,121,0,0,1,0,10,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,5,0,0
14943,2,11,1,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,2,4,0,0,4,2,2,3,0,2,0,1,1,1,0,2,0,223,0,6,1,0,21,1,6,0,2,0,1,2,1,3,0,0,0,2,2,0,8,1,0
14944,5,1,2,0,2,5,3,2,2,0,0,0,0,3,4,9,3,0,0,0,0,0,1,0,10,0,2,0,0,1,1,2,2,2,3,0,2,2,2,1,0,4,0,0,0,1,1,0,4,40,0,1,4,1,1,0,0,0,0,5,1,1,1,1,0,15,1,2
14945,7,1,1,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,5,6,0
14946,3,1,1,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,4,1,2,0,0,2,0,2,3,4,0,2,0,0,0,6,0,0,10,0,6,0,3,0,1,0,0,3,0,0,0,2,2,0,14,7,0
14947,2,11,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,4,1,2,0,0,2,0,2,1,0,0,2,0,111,0,6,1,0,10,1,6,0,2,0,0,0,0,3,0,0,0,2,2,0,6,7,0
14948,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
14949,3,0,1,0,0,1,2,2,2,0,0,3,0,3,3,0,2,0,0,1,0,0,0,0,4,0,2,0,0,0,1,4,2,2,2,0,2,0,2,0,1,3,1,0,0,2,1,0,3,10,0,1,0,1,0,1,0,0,0,5,0,2,1,1,0,10,1,0
14950,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,0,4,0,2,0,112,0,0,1,0,10,1,0,0,3,0,1,0,0,0,0,0,0,0,2,0,5,0,0
14951,3,1,2,0,0,1,5,2,2,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,5,0,2,0,4,0,1,4,1,2,6,0,2,0,2,2,0,3,2,0,0,1,1,0,3,10,0,6,0,2,0,0,0,0,0,4,0,2,1,1,0,11,1,0
14952,6,1,1,0,0,3,0,2,2,0,0,5,0,2,1,0,1,0,0,1,0,0,0,0,9,0,2,0,0,0,11,4,1,2,2,0,2,0,2,0,4,2,1,0,0,0,1,0,2,10,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,10,1,0
14953,7,1,2,0,0,3,4,2,2,0,0,3,0,3,3,0,2,0,0,0,0,0,0,0,9,0,2,0,2,0,1,4,2,2,1,0,2,0,2,0,4,3,0,0,0,1,1,0,3,10,0,4,0,1,0,1,0,0,0,2,0,2,1,1,0,17,1,0
14954,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,121,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14955,6,2,1,0,0,1,0,2,2,0,0,5,0,4,0,0,1,0,0,0,0,0,0,1,5,0,2,2,0,0,0,4,1,2,6,0,2,0,2,0,4,2,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,1,1,2,0,10,1,0
14956,7,1,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,2,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
14957,2,11,1,0,0,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,4,0,1,4,1,2,5,0,2,0,1,2,0,0,2,0,0,1,1,0,0,10,0,6,0,1,0,0,0,0,0,2,0,0,2,1,0,10,1,0
14958,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,4,0,2,0,121,0,0,1,0,10,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,0,0
14959,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,112,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
14960,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,1,1,4,0,2,0,122,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
14961,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,4,0,2,0,112,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
14962,3,1,2,0,0,2,4,2,2,0,0,1,0,3,3,0,2,0,0,1,0,0,0,0,9,0,2,0,0,0,1,4,2,2,1,0,2,0,2,2,4,3,1,0,0,1,1,0,3,22,0,1,0,1,0,1,0,0,0,4,0,1,1,1,0,15,1,0
14963,7,1,2,0,0,0,0,1,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,4,1,2,0,0,2,0,2,2,4,0,0,0,0,0,6,0,2,22,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,7,6,0
14964,3,1,2,0,0,1,4,2,2,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,8,0,2,0,4,0,1,4,1,2,6,0,2,0,2,1,4,2,2,0,0,1,1,0,2,10,0,6,0,1,0,1,0,0,0,4,0,2,1,1,0,10,1,0
14965,4,1,2,0,0,1,0,1,1,0,0,4,0,3,0,0,1,0,0,0,0,0,1,1,4,0,2,2,0,0,0,4,1,2,6,0,2,0,2,0,2,2,1,0,0,0,6,0,3,10,0,1,0,1,0,1,0,0,3,0,0,1,1,2,0,8,2,0
14966,4,0,1,0,0,1,0,2,2,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,9,0,2,2,0,0,0,4,2,2,1,0,2,0,2,1,1,2,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,1,1,2,0,15,2,0
14967,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,221,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
14968,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,221,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
14969,5,11,1,0,0,7,1,2,2,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,1,2,6,0,2,0,2,1,2,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,1,0,2,1,1,0,10,1,0
14970,5,3,1,0,0,6,3,2,2,1,0,0,9,3,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,1,4,1,2,5,0,2,0,1,1,0,2,5,0,0,2,1,0,2,10,0,1,0,1,0,0,1,1,0,5,0,1,1,1,0,5,1,0
