communityname,state,countyCode,communityCode,fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,murders,murdPerPop,rapes,rapesPerPop,robberies,robbbPerPop,assaults,assaultPerPop,burglaries,burglPerPop,larcenies,larcPerPop,autoTheft,autoTheftPerPop,arsons,arsonsPerPop,ViolentCrimesPerPop,nonViolPerPop
cat1698.0,cat20.0,5.0,86025.0,9.0,13020.0,2.88,0.25,99.12,0.17,0.41,13.97,27.62,13.2,8.96,0.0,0.0,37245.0,84.81,0.75,48.61,21.12,3.14,14.57,40564.0,14948.0,15023.0,5093.0,1400.0,3333.0,35888.0,6103.0,470.0,3.82,4.23,15.41,19.78,4.35,66.33,16.12,22.34,14.74,25.0,10.65,27.84,11.1,10.87,3.1,81.03,78.73,88.49,86.45,71.39,79.46,200.0,2.13,289.0,6.92,12.46,28.37,28.37,0.15,0.28,0.63,0.63,95.34,0.0,3.44,2.65,2.73,2.85,2.28,82.0,1.15,44.68,3.0,679.0,86.94,78.48,2.5,77.03,1971.0,1.31,2.64,87900.0,111900.0,144000.0,56100.0,371.0,483.0,571.0,200.0,570.0,22.9,22.0,11.8,0.0,1.0,2.22,75.79,59.4,87.63,92.3,129.0,118.95,111.0,112.34,85393.0,135183.3,367.0,128.6,81.68,92.74,1.81,19.76,0.17,9.65,8.0,13.0,92.7,48.4,269.2,0.21,644.0,1.1688362E7,96.85,10.0,0.0,138001.09,0.0,0.0,2.0,15.23,4.0,30.46,6.0,45.68,102.0,776.61,268.0,2040.51,36.0,274.1,3.0,22.84,91.37,3114.06
cat1699.0,cat0.0,125.0,27880.0,9.0,25084.0,2.54,1.39,95.76,1.43,1.7,12.23,28.17,12.33,10.81,25084.0,100.0,28964.0,79.51,0.54,38.95,26.72,8.19,15.39,33934.0,12704.0,12895.0,9742.0,5530.0,6864.0,16879.0,11473.0,2649.0,10.66,7.08,26.23,12.99,6.29,64.35,23.62,20.15,18.22,21.44,12.44,34.73,16.58,14.59,3.15,67.97,66.86,76.61,71.16,56.22,64.39,499.0,2.79,1671.0,9.63,16.1,23.16,27.05,0.64,1.07,1.54,1.8,91.62,1.16,5.41,3.5,2.54,2.65,2.3,71.03,2.69,47.87,3.0,349.0,96.58,68.07,1.72,35.82,1944.0,3.51,0.21,32000.0,38400.0,47200.0,15200.0,340.0,407.0,466.0,126.0,467.0,25.0,17.4,14.4,0.0,0.0,6.66,76.06,55.42,80.86,93.83,129.0,118.95,111.0,112.34,85393.0,135183.3,367.0,128.6,81.68,92.74,1.81,19.76,0.17,9.65,8.0,13.0,92.7,4.0,6246.0,1.64,644.0,1.1688362E7,96.85,10.0,0.0,138001.09,1.0,4.28,8.0,70.29,80.0,342.6,151.0,646.65,243.0,1040.64,990.0,4239.65,221.0,946.43,6.0,25.69,46.52,6252.41
cat1700.0,cat2.0,71.0,23832.0,9.0,12133.0,2.48,0.22,97.96,1.01,1.71,12.59,27.59,12.87,13.06,0.0,0.0,30907.0,80.84,0.63,47.59,29.2,4.71,14.49,34865.0,14692.0,14848.0,10400.0,11825.0,7780.0,6687.0,10607.0,698.0,5.78,9.96,29.71,12.8,2.28,71.03,34.1,16.79,27.69,17.27,8.84,24.92,11.36,10.17,2.97,80.64,78.21,86.08,76.64,73.74,81.25,184.0,2.21,275.0,9.82,13.45,16.0,27.64,0.22,0.3,0.36,0.63,94.93,0.84,2.64,1.84,2.47,2.65,2.2,63.67,1.35,40.78,3.0,153.0,96.97,59.24,0.65,24.18,1954.0,1.92,0.38,63200.0,79200.0,97800.0,34600.0,281.0,352.0,414.0,133.0,430.0,23.3,22.2,12.6,0.0,0.0,2.27,83.66,51.82,86.79,94.22,129.0,118.95,111.0,112.34,85393.0,135183.3,367.0,128.6,81.68,92.74,1.81,19.76,0.17,9.65,8.0,13.0,92.7,3.7,3253.5,0.09,644.0,1.1688362E7,96.85,10.0,0.0,138001.09,0.0,0.0,3.0,23.56,3.0,23.56,10.0,78.54,50.0,392.71,267.0,2097.08,14.0,109.96,0.0,0.0,125.67,2599.75
cat1701.0,cat0.0,25.0,980.0,9.0,10066.0,2.96,30.76,66.29,0.74,4.7,26.03,37.39,25.72,10.88,0.0,0.0,20078.0,67.0,0.83,32.17,33.23,17.71,16.94,26087.0,9005.0,9680.0,7999.0,9743.0,1025.0,5591.0,6773.0,2143.0,25.36,12.88,29.49,16.82,12.35,49.77,22.1,44.15,20.51,22.87,8.7,45.26,12.46,10.75,3.08,53.45,50.16,70.72,61.05,55.2,66.56,616.0,8.1,215.0,13.02,13.02,13.02,13.02,0.28,0.28,0.28,0.28,93.12,0.79,4.75,3.3,2.5,2.58,2.39,59.58,3.06,41.68,3.0,257.0,92.97,57.75,9.73,45.91,1946.0,11.94,0.38,22500.0,31700.0,43700.0,21200.0,154.0,235.0,296.0,142.0,290.0,28.9,14.5,13.7,0.0,0.0,2.14,67.22,51.67,74.01,91.41,129.0,118.95,111.0,112.34,85393.0,135183.3,367.0,128.6,81.68,92.74,1.81,19.76,0.17,9.65,8.0,13.0,92.7,4.4,2310.8,0.27,644.0,1.1688362E7,96.85,10.0,0.0,138001.09,1.0,9.75,8.0,70.29,17.0,165.81,88.0,858.29,101.0,985.08,382.0,3725.74,9.0,87.78,3.0,29.26,46.52,4827.86
cat1331.0,cat6.0,31.0,47600.0,9.0,17779.0,2.62,3.66,94.66,1.33,0.94,12.57,24.17,11.38,12.38,17779.0,100.0,38619.0,83.34,1.19,57.78,25.44,1.74,18.22,45938.0,17245.0,17400.0,14341.0,6335.0,16194.0,13656.0,9232.0,513.0,2.98,6.65,18.65,23.32,3.04,67.51,21.85,19.73,10.48,31.15,8.98,26.68,12.32,10.75,3.0,78.93,77.52,90.19,77.24,70.71,74.61,149.0,1.12,282.0,10.99,15.6,31.91,38.3,0.17,0.25,0.51,0.61,95.46,0.79,3.55,2.59,2.54,2.68,2.16,76.54,1.07,36.36,3.0,330.0,95.37,72.46,0.61,20.0,1966.0,0.52,0.1,75200.0,89600.0,109900.0,34700.0,371.0,421.0,475.0,104.0,499.0,19.5,15.9,11.3,0.0,0.0,1.59,73.51,57.56,82.5,92.44,129.0,118.95,111.0,112.34,85393.0,135183.3,367.0,128.6,81.68,92.74,1.81,19.76,0.17,9.65,8.0,13.0,92.7,15.0,1181.8,0.56,644.0,1.1688362E7,96.85,10.0,0.0,138001.09,1.0,5.58,6.0,33.46,91.0,507.5,43.0,239.81,193.0,1076.35,820.0,4573.09,139.0,775.19,0.0,0.0,786.35,6424.63
cat1702.0,cat31.0,31.0,47600.0,9.0,26455.0,2.3,0.48,95.25,0.56,7.14,12.18,21.17,11.91,23.98,0.0,0.0,22517.0,61.73,0.44,49.99,42.7,4.81,26.02,29473.0,13851.0,14109.0,4068.0,7049.0,15217.0,7618.0,7920.0,3354.0,13.27,5.4,16.66,23.51,6.89,45.52,7.11,32.91,9.59,28.75,11.07,27.2,13.71,12.43,2.71,72.45,71.03,86.73,78.24,58.09,68.22,238.0,1.06,892.0,9.08,11.55,13.9,14.24,0.31,0.39,0.47,0.48,92.87,0.43,3.1,1.95,2.2,2.25,2.12,65.93,2.56,59.55,2.0,1914.0,85.71,64.6,0.89,26.49,1974.0,7.46,0.47,71500.0,94600.0,133400.0,61900.0,281.0,356.0,458.0,177.0,423.0,30.7,23.0,12.2,14.0,0.0,3.38,25.02,38.2,61.48,74.12,129.0,118.95,111.0,112.34,85393.0,135183.3,367.0,128.6,81.68,92.74,1.81,19.76,0.17,9.65,8.0,13.0,92.7,33.5,788.7,0.0,644.0,1.1688362E7,96.85,10.0,0.0,138001.09,1.0,3.18,14.0,44.51,16.0,50.87,107.0,340.2,227.0,721.73,1285.0,4085.59,83.0,263.89,15.0,47.69,438.76,5118.91
cat1703.0,cat11.0,31.0,47600.0,9.0,22762.0,3.65,2.35,24.26,21.54,62.45,16.97,30.39,15.04,9.67,0.0,0.0,21054.0,80.13,1.24,17.57,27.35,18.65,10.93,21787.0,7491.0,11418.0,5192.0,6320.0,7544.0,5699.0,5975.0,5346.0,23.66,42.9,58.07,7.6,23.83,48.85,5.56,17.87,11.4,14.15,6.45,32.71,10.05,8.26,3.96,70.47,61.53,68.64,76.11,58.93,66.59,1139.0,5.28,9075.0,15.48,24.19,37.29,49.85,6.17,9.64,14.87,19.88,31.76,24.15,21.46,17.77,3.64,3.65,3.63,53.51,33.13,56.91,2.0,246.0,96.2,53.38,2.03,24.8,1965.0,8.68,1.79,53600.0,65400.0,79600.0,26000.0,221.0,305.0,374.0,153.0,374.0,26.5,22.8,11.6,0.0,0.0,39.87,45.9,51.54,80.87,90.85,129.0,118.95,111.0,112.34,85393.0,135183.3,367.0,128.6,81.68,92.74,1.81,19.76,0.17,9.65,8.0,13.0,92.7,8.8,2572.6,0.35,644.0,1.1688362E7,96.85,10.0,0.0,138001.09,4.0,14.38,14.0,50.32,73.0,262.37,117.0,420.52,435.0,1563.45,1324.0,4758.65,175.0,628.98,1.0,3.59,747.58,6954.68
cat525.0,cat36.0,31.0,47600.0,9.0,16901.0,2.54,17.99,80.98,0.67,0.46,13.54,26.18,12.93,13.57,0.0,0.0,25823.0,72.72,1.45,33.4,29.37,8.64,15.04,33243.0,12954.0,14323.0,6846.0,10871.0,8737.0,0.0,22321.0,2349.0,14.4,14.75,33.7,20.39,6.03,58.66,27.41,19.41,17.77,29.23,9.35,25.14,11.11,10.3,3.04,75.03,71.08,81.71,72.81,60.72,66.87,394.0,2.74,223.0,17.49,17.49,20.63,53.81,0.23,0.23,0.27,0.71,96.95,0.24,4.04,2.85,2.47,2.61,2.22,66.8,2.6,42.27,3.0,609.0,91.62,63.06,2.3,22.33,1967.0,6.98,0.71,42800.0,60000.0,87300.0,44500.0,152.0,232.0,308.0,156.0,316.0,22.1,16.8,12.5,0.0,1.0,1.33,75.19,52.81,79.66,89.73,129.0,118.95,111.0,112.34,85393.0,135183.3,367.0,128.6,81.68,92.74,1.81,19.76,0.17,9.65,8.0,13.0,92.7,31.0,544.4,0.08,644.0,1.1688362E7,96.85,10.0,0.0,138001.09,2.0,10.61,2.0,10.61,7.0,37.13,94.0,498.54,96.0,509.15,476.0,2524.53,21.0,111.38,1.0,8.22,556.88,2880.63
cat1704.0,cat27.0,79.0,58800.0,9.0,19513.0,2.76,0.73,96.89,0.86,3.21,13.71,27.38,12.38,7.57,19513.0,100.0,39995.0,86.21,0.78,54.16,22.16,3.85,15.1,44192.0,15467.0,15575.0,16121.0,7355.0,15610.0,7971.0,8591.0,426.0,2.19,6.1,18.88,15.89,3.79,72.87,30.84,17.16,18.22,21.88,7.54,27.8,8.66,8.1,3.22,85.37,84.29,93.07,88.43,66.98,74.98,149.0,1.07,534.0,6.18,6.18,12.55,13.67,0.17,0.17,0.34,0.37,93.83,0.63,4.51,3.42,2.75,3.07,2.13,73.41,1.74,39.63,3.0,182.0,97.49,65.73,0.0,24.73,1972.0,1.03,0.26,67900.0,81100.0,93800.0,25900.0,385.0,462.0,556.0,171.0,514.0,22.8,19.5,13.0,0.0,0.0,2.74,81.22,59.29,87.82,94.57,129.0,118.95,111.0,112.34,85393.0,135183.3,367.0,128.6,81.68,92.74,1.81,19.76,0.17,9.65,8.0,13.0,92.7,29.7,658.1,1.3,644.0,1.1688362E7,96.85,10.0,0.0,138001.09,0.0,0.0,6.0,30.84,12.0,61.69,7.0,35.98,107.0,550.04,700.0,3598.42,62.0,318.72,0.0,0.0,128.51,4467.18
cat1705.0,cat28.0,31.0,47600.0,9.0,21101.0,2.32,0.53,98.03,1.14,0.45,12.25,25.31,12.22,15.71,21101.0,100.0,26728.0,78.01,0.47,38.53,29.87,2.51,17.15,30970.0,13989.0,13978.0,16247.0,9030.0,14515.0,0.0,5428.0,1591.0,7.62,8.84,24.3,15.86,4.64,63.18,17.78,20.23,13.39,24.63,10.92,22.27,15.28,13.32,2.82,73.65,70.71,89.32,73.2,62.87,74.47,100.0,0.64,398.0,4.27,4.27,18.34,41.96,0.08,0.08,0.35,0.79,96.28,0.53,2.05,1.42,2.3,2.4,2.14,64.31,1.04,50.62,2.0,522.0,94.58,61.62,1.15,23.56,1959.0,2.37,0.27,43800.0,55200.0,70600.0,26800.0,289.0,339.0,397.0,108.0,429.0,22.7,18.1,12.0,0.0,0.0,1.89,61.01,52.06,82.96,85.77,129.0,118.95,111.0,112.34,85393.0,135183.3,367.0,128.6,81.68,92.74,1.81,19.76,0.17,9.65,8.0,13.0,92.7,8.7,2436.6,0.07,644.0,1.1688362E7,96.85,10.0,0.0,138001.09,1.0,4.74,3.0,14.23,23.0,109.07,33.0,156.49,229.0,1085.98,649.0,3077.73,92.0,436.29,0.0,0.0,284.54,4599.99
cat1706.0,cat0.0,163.0,49000.0,9.0,100850.0,2.81,0.26,98.04,1.34,1.34,12.32,23.17,11.0,11.69,100850.0,100.0,48645.0,81.97,0.53,63.54,27.61,2.55,21.45,53523.0,19145.0,19172.0,14107.0,31495.0,16220.0,21956.0,22473.0,2578.0,2.59,4.73,15.33,23.79,4.5,64.22,24.65,22.88,10.52,32.18,5.6,26.63,7.7,6.69,3.15,87.78,85.96,95.96,87.36,58.97,66.93,375.0,0.47,6880.0,4.69,7.6,11.32,14.01,0.32,0.52,0.77,0.96,91.31,1.0,3.95,3.19,2.77,2.87,1.99,92.04,1.07,18.11,3.0,725.0,98.02,88.93,1.1,24.41,1962.0,0.45,0.06,77600.0,94800.0,123900.0,46300.0,390.0,531.0,623.0,233.0,606.0,26.7,17.7,12.5,0.0,0.0,6.82,76.3,65.28,90.06,96.11,147.0,145.58,134.0,132.71,57908.0,57348.8,393.9,145.6,98.04,100.0,0.0,0.0,0.0,0.0,13.0,8.0,54.4,37.0,2725.1,0.73,94.0,1.1688362E7,91.16,0.0,8.84,115755.0,1.0,0.99,8.0,70.29,82.0,81.21,148.0,146.57,622.0,615.99,2686.0,2660.06,444.0,439.71,1.0,8.22,46.52,2880.63
cat1707.0,cat11.0,31.0,47600.0,9.0,27025.0,2.43,1.43,88.19,4.39,4.8,13.19,25.8,12.43,13.38,0.0,0.0,21812.0,68.1,0.48,40.8,30.5,15.74,18.87,28542.0,12915.0,13691.0,6368.0,6427.0,8137.0,5586.0,8868.0,4856.0,18.66,6.78,20.72,18.03,8.55,54.62,12.28,27.02,13.48,24.09,14.75,31.41,18.62,16.77,2.99,63.6,61.51,74.28,62.27,54.53,63.59,409.0,1.99,1506.0,10.69,13.15,23.71,39.91,0.6,0.73,1.32,2.22,92.15,2.06,5.13,3.11,2.35,2.4,2.29,51.82,5.09,60.11,2.0,644.0,94.53,50.72,5.59,31.37,1949.0,4.47,1.0,64800.0,82100.0,105400.0,40600.0,260.0,340.0,427.0,167.0,393.0,30.1,21.3,12.0,173.0,27.0,5.61,60.94,45.73,76.34,90.29,129.0,118.95,111.0,112.34,85393.0,135183.3,367.0,128.6,81.68,92.74,1.81,19.76,0.17,9.65,8.0,13.0,92.7,9.8,2757.7,1.16,644.0,1.1688362E7,96.85,10.0,0.0,138001.09,4.0,14.62,25.0,91.39,66.0,241.28,203.0,742.12,610.0,2230.02,2051.0,7497.99,298.0,1089.42,38.0,138.92,1089.42,10956.35
cat1708.0,cat11.0,31.0,47600.0,9.0,108635.0,2.77,1.46,85.15,3.72,23.36,13.04,28.88,13.69,11.32,108635.0,100.0,32895.0,76.46,1.15,41.63,25.99,7.52,16.7,37558.0,14647.0,15586.0,10548.0,9018.0,14024.0,6855.0,7419.0,12016.0,11.21,9.94,22.05,18.25,6.23,63.89,15.33,18.21,12.69,24.86,10.43,29.37,15.68,13.12,3.2,73.13,69.03,81.29,73.99,60.2,67.47,2453.0,3.27,18657.0,23.45,36.61,45.49,56.63,4.03,6.29,7.81,9.73,76.25,7.66,8.85,6.26,2.73,2.68,2.79,50.88,10.22,59.37,2.0,2773.0,93.4,51.91,0.87,18.57,1977.0,2.65,0.56,138900.0,169500.0,223400.0,84500.0,481.0,570.0,664.0,183.0,621.0,30.7,27.2,11.6,134.0,19.0,17.17,40.99,30.71,74.85,82.76,129.0,118.95,111.0,112.34,85393.0,135183.3,367.0,128.6,81.68,92.74,1.81,19.76,0.17,9.65,8.0,13.0,92.7,36.9,2942.1,2.05,644.0,1.1688362E7,96.85,10.0,0.0,138001.09,8.0,6.84,26.0,22.23,215.0,183.86,481.0,411.34,1490.0,1274.22,4809.0,4112.58,1247.0,1066.41,33.0,28.22,624.28,6481.43
cat1709.0,cat17.0,31.0,47600.0,9.0,12123.0,2.01,0.5,98.01,0.91,2.76,8.06,17.47,8.07,26.74,12123.0,100.0,35862.0,63.2,0.25,62.11,41.26,3.31,35.81,43898.0,23359.0,23568.0,13000.0,10081.0,11914.0,0.0,10938.0,633.0,5.24,2.75,9.8,34.74,3.72,49.05,15.66,20.76,7.62,39.88,13.06,24.87,13.54,13.3,2.51,70.44,66.79,81.5,81.24,54.51,67.47,83.0,0.79,922.0,6.4,11.5,14.21,17.57,0.49,0.87,1.08,1.34,92.8,0.95,1.31,0.8,2.01,2.03,1.97,68.87,1.3,62.67,2.0,2245.0,72.84,68.23,0.18,16.75,1971.0,2.24,0.0,91400.0,127000.0,174700.0,83300.0,374.0,475.0,628.0,254.0,549.0,25.4,19.1,12.9,0.0,3.0,7.61,14.2,49.31,69.49,76.14,129.0,118.95,111.0,112.34,85393.0,135183.3,367.0,128.6,81.68,92.74,1.81,19.76,0.17,9.65,8.0,13.0,92.7,5.1,2382.7,0.18,644.0,1.1688362E7,96.85,10.0,0.0,138001.09,2.0,16.32,2.0,16.32,20.0,163.24,52.0,424.42,200.0,1632.39,992.0,8096.64,59.0,481.55,1.0,8.16,620.31,10218.74
cat1710.0,cat11.0,31.0,47600.0,9.0,14378.0,2.51,0.61,92.71,3.64,9.03,11.73,21.03,9.62,17.98,0.0,0.0,34796.0,68.44,1.38,51.95,36.54,6.98,23.68,40504.0,16583.0,16812.0,14671.0,13590.0,16472.0,8285.0,10363.0,1184.0,8.35,4.22,16.06,19.4,5.14,57.03,7.99,20.68,8.94,27.33,9.02,22.03,13.24,11.26,2.95,77.92,75.46,84.54,77.99,62.71,70.92,202.0,1.88,882.0,6.8,15.19,22.0,25.28,0.42,0.93,1.35,1.55,90.02,1.79,3.99,2.85,2.48,2.5,2.46,68.6,3.86,44.13,3.0,335.0,94.47,68.24,0.3,29.55,1973.0,0.89,0.38,158100.0,207700.0,279000.0,120900.0,431.0,513.0,663.0,232.0,568.0,31.7,27.4,10.7,0.0,0.0,6.13,56.45,46.42,73.89,94.18,129.0,118.95,111.0,112.34,85393.0,135183.3,367.0,128.6,81.68,92.74,1.81,19.76,0.17,9.65,8.0,13.0,92.7,5.9,2451.9,0.73,644.0,1.1688362E7,96.85,10.0,0.0,138001.09,0.0,0.0,5.0,32.85,6.0,39.41,95.0,624.06,116.0,762.0,384.0,2522.5,21.0,137.95,6.0,39.41,696.31,3461.87
cat1711.0,cat27.0,79.0,73725.0,9.0,14116.0,2.16,1.54,96.24,1.62,1.64,9.83,23.8,10.06,15.0,14116.0,100.0,34417.0,76.85,0.93,63.93,28.28,2.39,13.13,49429.0,22615.0,22917.0,9592.0,10710.0,19128.0,13183.0,13255.0,875.0,6.31,3.24,8.19,53.98,2.78,66.26,11.26,43.3,3.81,53.79,7.71,32.53,12.53,10.48,2.92,79.17,81.55,93.27,79.62,62.68,72.12,103.0,1.1,1003.0,23.23,25.12,28.51,34.4,1.65,1.79,2.03,2.44,89.56,1.34,2.95,1.56,2.12,2.61,1.69,58.06,0.54,57.04,2.0,161.0,97.6,47.19,0.0,28.57,1939.0,0.24,0.21,88200.0,113000.0,154300.0,66100.0,384.0,450.0,590.0,206.0,495.0,25.2,20.5,13.2,0.0,0.0,7.11,62.25,47.96,79.53,88.71,129.0,118.95,111.0,112.34,85393.0,135183.3,367.0,128.6,81.68,92.74,1.81,19.76,0.17,9.65,8.0,13.0,92.7,1.7,8505.7,6.03,644.0,1.1688362E7,96.85,10.0,0.0,138001.09,1.0,7.34,1.0,7.34,14.0,102.71,6.0,44.02,73.0,535.54,462.0,3389.33,31.0,227.42,0.0,0.0,161.4,4152.3
cat1712.0,cat17.0,31.0,47600.0,9.0,12778.0,3.05,1.31,94.6,0.99,8.41,15.14,29.13,12.51,6.28,12778.0,100.0,32014.0,87.82,0.99,26.75,18.38,3.88,13.87,34788.0,11608.0,11754.0,10183.0,0.0,11566.0,7807.0,7269.0,983.0,7.7,10.92,28.86,9.57,5.19,70.56,11.25,13.99,14.75,17.46,8.18,25.37,14.12,11.24,3.34,79.89,76.55,89.96,81.12,66.73,71.34,118.0,1.22,660.0,18.94,27.73,31.67,35.0,0.98,1.43,1.64,1.81,90.15,1.95,6.58,5.37,3.05,2.98,3.34,80.63,4.96,21.36,3.0,246.0,94.46,82.33,1.63,25.61,1979.0,5.08,0.14,53100.0,64700.0,84200.0,31100.0,336.0,423.0,502.0,166.0,557.0,24.0,21.4,11.5,0.0,0.0,5.17,38.7,52.39,78.87,84.8,129.0,118.95,111.0,112.34,85393.0,135183.3,367.0,128.6,81.68,92.74,1.81,19.76,0.17,9.65,8.0,13.0,92.7,9.3,1366.9,0.18,644.0,1.1688362E7,96.85,10.0,0.0,138001.09,0.0,0.0,7.0,46.03,11.0,72.33,76.0,499.7,181.0,1190.08,620.0,4076.53,81.0,532.58,0.0,0.0,618.06,5799.2
cat1713.0,cat11.0,31.0,47600.0,9.0,25098.0,1.88,0.98,93.7,4.21,4.99,7.58,17.67,8.15,30.19,25098.0,100.0,32834.0,52.5,0.8,63.66,50.9,3.57,30.04,51381.0,25695.0,25729.0,20543.0,15092.0,29765.0,14445.0,18320.0,1198.0,4.83,4.14,13.68,31.57,2.9,48.61,16.74,28.9,5.31,45.09,10.31,26.84,11.49,10.98,2.62,81.61,80.59,87.21,79.77,52.09,68.34,96.0,0.5,2459.0,11.31,15.66,20.62,22.65,1.11,1.53,2.02,2.22,89.87,1.09,1.56,0.73,1.86,1.83,1.95,74.71,1.29,72.82,2.0,1037.0,92.8,75.87,0.1,34.62,1965.0,0.53,0.0,268600.0,353600.0,435700.0,167100.0,598.0,790.0,1001.0,403.0,821.0,24.5,22.6,11.9,0.0,2.0,9.8,37.02,56.45,70.07,89.45,129.0,118.95,111.0,112.34,85393.0,135183.3,367.0,128.6,81.68,92.74,1.81,19.76,0.17,9.65,8.0,13.0,92.7,12.1,2067.4,1.08,644.0,1.1688362E7,96.85,10.0,0.0,138001.09,1.0,3.99,3.0,11.97,35.0,139.68,22.0,87.8,224.0,893.96,482.0,1923.61,137.0,546.75,12.0,47.89,243.44,3412.22
cat829.0,cat4.0,65.0,63418.0,9.0,44350.0,2.82,7.95,89.42,1.27,3.86,13.83,31.07,15.22,12.24,43137.0,97.26,24234.0,75.09,0.32,42.52,30.0,8.39,23.54,28821.0,11171.0,11567.0,7940.0,8166.0,11273.0,4850.0,4583.0,4840.0,12.06,9.16,25.67,15.43,5.86,55.69,13.4,29.18,12.44,25.84,8.68,35.26,11.8,10.18,3.11,73.08,71.38,78.27,76.92,57.04,66.74,860.0,2.66,1996.0,8.07,13.18,18.04,27.0,0.36,0.59,0.81,1.22,90.65,1.14,4.54,3.17,2.55,2.67,2.4,56.03,2.18,44.91,3.0,907.0,94.56,53.4,0.77,29.22,1948.0,5.26,0.6,53300.0,69200.0,89700.0,36400.0,247.0,325.0,393.0,146.0,393.0,27.3,19.2,14.6,3.0,0.0,4.5,69.31,49.85,74.2,82.72,129.0,118.95,111.0,112.34,85393.0,135183.3,367.0,128.6,81.68,92.74,1.81,19.76,0.17,9.65,8.0,13.0,92.7,77.6,571.3,1.5,644.0,1.1688362E7,96.85,10.0,0.0,138001.09,0.0,0.0,9.0,20.38,14.0,31.71,39.0,88.33,215.0,486.95,580.0,1313.64,49.0,110.98,8.0,18.12,140.42,1929.7
cat1714.0,cat34.0,31.0,47600.0,9.0,18296.0,2.33,22.25,76.07,1.3,0.63,12.87,21.56,10.59,19.46,0.0,0.0,19110.0,58.89,0.32,35.58,43.82,9.96,25.07,27945.0,12371.0,13544.0,5952.0,16291.0,45598.0,0.0,24086.0,3780.0,21.38,13.48,28.37,19.3,8.32,44.61,3.86,36.21,7.18,34.57,11.47,25.96,14.16,13.02,2.93,63.68,60.89,68.5,73.67,47.56,64.18,589.0,3.54,348.0,4.31,6.03,9.2,11.78,0.08,0.11,0.17,0.22,95.85,0.46,3.52,2.2,2.25,2.31,2.17,63.13,1.63,48.48,3.0,1069.0,88.01,61.65,3.93,65.86,1953.0,8.12,0.38,36100.0,50800.0,71900.0,35800.0,164.0,239.0,317.0,153.0,312.0,28.6,19.8,12.0,9.0,0.0,1.9,78.34,59.55,85.47,92.28,129.0,118.95,111.0,112.34,85393.0,135183.3,367.0,128.6,81.68,92.74,1.81,19.76,0.17,9.65,8.0,13.0,92.7,9.3,1963.1,0.06,644.0,1.1688362E7,96.85,10.0,0.0,138001.09,3.0,16.2,13.0,70.22,46.0,248.47,160.0,864.26,248.0,1339.6,1175.0,6346.89,64.0,345.7,12.0,64.82,1199.16,8097.01
